,ID,Case Number,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,SplitDate,Time,AM/PM,SplitMonth,SplitDay,SplitYear
734,10758213,HZ521476,041XX W ROSCOE ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,1731,17,30,16,08B,1148008,1922278,2016,11/26/2016 03:48:19 PM,41.94268164,-87.73140818,"(41.942681639, -87.731408181)",11/19/2016,9:15:00,AM,11,19,2016
735,10758214,HZ521440,030XX E 79TH PL,454,BATTERY,AGG PO HANDS NO/MIN INJURY,SIDEWALK,TRUE,FALSE,422,4,7,46,08B,1197738,1852836,2016,11/26/2016 03:48:19 PM,41.75102734,-87.55095543,"(41.751027338, -87.55095543)",11/19/2016,8:00:00,AM,11,19,2016
736,10758215,HZ521475,015XX N WASHTENAW AVE,820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1423,14,26,24,6,1158135,1910181,2016,11/26/2016 03:48:19 PM,41.90928542,-87.69451779,"(41.909285418, -87.69451779)",11/19/2016,9:10:00,AM,11,19,2016
737,10758217,HZ521413,020XX W OGDEN AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,1225,12,2,28,6,1163180,1896926,2016,11/26/2016 03:48:19 PM,41.87280804,-87.67635755,"(41.872808042, -87.676357545)",11/19/2016,7:59:00,AM,11,19,2016
738,10758223,HZ521469,012XX N MILWAUKEE AVE,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,CTA TRAIN,FALSE,FALSE,1424,14,1,24,15,1165712,1908139,2016,11/26/2016 03:48:19 PM,41.90352381,-87.66674162,"(41.90352381, -87.66674162)",11/19/2016,9:05:00,AM,11,19,2016
739,10758226,HZ521574,041XX W NORTH AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,2534,25,30,23,6,1148567,1910314,2016,11/26/2016 03:48:19 PM,41.90984054,-87.72966316,"(41.909840544, -87.729663157)",11/19/2016,8:30:00,AM,11,19,2016
740,10758234,HZ521608,011XX S WABASH AVE,810,THEFT,OVER $500,STREET,FALSE,FALSE,123,1,2,32,6,1176945,1895579,2016,11/26/2016 03:48:19 PM,41.86881157,-87.62586106,"(41.868811567, -87.625861055)",11/19/2016,7:30:00,AM,11,19,2016
741,10758236,HZ521483,033XX W ROOSEVELT RD,041A,BATTERY,AGGRAVATED: HANDGUN,SIDEWALK,FALSE,FALSE,1134,11,24,29,04B,1154409,1894515,2016,11/26/2016 03:48:19 PM,41.8663717,-87.70862448,"(41.866371702, -87.708624478)",11/19/2016,9:00:00,AM,11,19,2016
742,10758238,HZ521503,051XX S WENTWORTH AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,POLICE FACILITY/VEH PARKING LOT,FALSE,TRUE,225,2,3,37,20,1175826,1871120,2016,11/26/2016 03:48:19 PM,41.80171934,-87.63070362,"(41.80171934, -87.630703621)",11/19/2016,9:00:00,AM,11,19,2016
743,10758244,HZ521404,031XX W 24TH ST,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,FALSE,FALSE,1033,10,24,30,26,1155607,1887883,2016,11/26/2016 03:48:19 PM,41.84814875,-87.70440482,"(41.848148751, -87.704404824)",11/19/2016,8:00:00,AM,11,19,2016
744,10758248,HZ521418,024XX N JANSSEN AVE,460,BATTERY,SIMPLE,STREET,FALSE,FALSE,1932,19,32,7,08B,1166231,1916295,2016,11/26/2016 03:48:19 PM,41.9258933,-87.66460163,"(41.925893297, -87.664601629)",11/19/2016,8:00:00,AM,11,19,2016
745,10758249,HZ521625,0000X S STATE ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,112,1,42,32,6,1176391,1900196,2016,11/26/2016 03:48:19 PM,41.8814934,-87.62775556,"(41.881493402, -87.627755557)",11/19/2016,11:50:00,AM,11,19,2016
746,10758251,HZ521567,009XX S AUSTIN BLVD,460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,FALSE,FALSE,1513,15,29,25,08B,1136517,1895636,2016,11/26/2016 03:48:19 PM,41.86978639,-87.77428182,"(41.869786389, -87.774281815)",11/19/2016,10:30:00,AM,11,19,2016
747,10758252,HZ521542,006XX S CALIFORNIA AVE,2024,NARCOTICS,POSS: HEROIN(WHITE),SIDEWALK,TRUE,FALSE,1135,11,2,27,18,1157803,1897145,2016,11/26/2016 03:48:19 PM,41.87352024,-87.69609307,"(41.873520236, -87.696093065)",11/19/2016,10:20:00,AM,11,19,2016
748,10758256,HZ521519,115XX S DOTY AVE W,031A,ROBBERY,ARMED: HANDGUN,STREET,FALSE,FALSE,532,5,9,54,3,1183780,1828844,2016,11/26/2016 03:48:19 PM,41.68552733,-87.60284967,"(41.685527331, -87.602849674)",11/19/2016,3:00:00,AM,11,19,2016
749,10758261,HZ521610,051XX W JACKSON BLVD,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1533,15,28,25,08B,1142080,1898183,2016,11/26/2016 03:48:19 PM,41.87667445,-87.753795,"(41.876674449, -87.753794998)",11/19/2016,11:32:00,AM,11,19,2016
750,10758263,HZ521645,007XX W WRIGHTWOOD AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1935,19,43,7,6,1170733,1917495,2016,11/26/2016 03:48:19 PM,41.92908862,-87.64802387,"(41.929088615, -87.648023865)",11/19/2016,11:40:00,AM,11,19,2016
751,10758269,HZ521637,002XX W 87TH ST,810,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,622,6,21,44,6,1176467,1847230,2016,11/26/2016 03:48:19 PM,41.73614812,-87.62907024,"(41.736148121, -87.629070243)",11/19/2016,11:00:00,AM,11,19,2016
752,10758271,HZ521655,021XX W 21ST ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1234,12,25,31,08B,1162450,1890053,2016,11/26/2016 03:48:19 PM,41.85396318,-87.67922997,"(41.853963181, -87.67922997)",11/19/2016,2:27:00,AM,11,19,2016
753,10758272,HZ521623,003XX E OHIO ST,460,BATTERY,SIMPLE,RESTAURANT,TRUE,FALSE,1834,18,42,8,08B,1178936,1904276,2016,11/26/2016 03:48:19 PM,41.89263132,-87.6182857,"(41.892631323, -87.6182857)",11/19/2016,11:35:00,AM,11,19,2016
754,10758276,HZ521618,038XX S DR MARTIN LUTHER KING JR DR,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,212,2,4,35,6,1179489,1879516,2016,11/26/2016 03:48:19 PM,41.82467571,-87.61701343,"(41.824675709, -87.617013434)",11/19/2016,11:04:00,AM,11,19,2016
755,10758280,HZ521491,078XX S PEORIA ST,031B,ROBBERY,ARMED: OTHER FIREARM,SIDEWALK,FALSE,FALSE,621,6,17,71,3,1171664,1852896,2016,11/26/2016 03:48:19 PM,41.75180289,-87.64650102,"(41.751802887, -87.646501016)",11/19/2016,9:15:00,AM,11,19,2016
756,10758281,HZ521650,039XX W WILCOX ST,560,ASSAULT,SIMPLE,STREET,FALSE,TRUE,1122,11,28,26,08A,1150161,1899046,2016,11/26/2016 03:48:19 PM,41.87888905,-87.72410134,"(41.878889053, -87.72410134)",11/19/2016,10:15:00,AM,11,19,2016
757,10758284,HZ521644,021XX S FAIRFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,FALSE,TRUE,1023,10,28,30,14,1158364,1889575,2016,11/26/2016 03:48:19 PM,41.85273593,-87.69424024,"(41.85273593, -87.694240244)",11/19/2016,11:50:00,AM,11,19,2016
758,10758287,HZ521612,001XX W 87TH ST,460,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,622,6,21,44,08B,1176740,1847273,2016,11/26/2016 03:48:19 PM,41.73625998,-87.62806878,"(41.736259984, -87.628068782)",11/19/2016,11:30:00,AM,11,19,2016
759,10758288,HZ521665,019XX W 103RD ST,1330,CRIMINAL TRESPASS,TO LAND,SMALL RETAIL STORE,TRUE,FALSE,2213,22,19,72,26,1165388,1836364,2016,11/26/2016 03:48:19 PM,41.70657172,-87.6699666,"(41.706571719, -87.669966598)",11/19/2016,12:05:00,PM,11,19,2016
760,10758290,HZ521587,052XX W FERDINAND ST,460,BATTERY,SIMPLE,SIDEWALK,FALSE,FALSE,1523,15,28,25,08B,1141282,1902644,2016,11/26/2016 03:48:19 PM,41.88893074,-87.75661497,"(41.88893074, -87.756614969)",11/19/2016,11:20:00,AM,11,19,2016
761,10758291,HZ521662,016XX S KARLOV AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1012,10,24,29,08B,1149321,1891508,2016,11/26/2016 03:48:19 PM,41.85822022,-87.72738107,"(41.858220216, -87.727381065)",11/19/2016,12:18:00,AM,11,19,2016
762,10758293,HZ521667,044XX N WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,1911,19,47,4,14,1159573,1929420,2016,11/26/2016 03:48:19 PM,41.96204898,-87.68870379,"(41.962048981, -87.688703786)",11/19/2016,6:00:00,AM,11,19,2016
763,10758294,HZ521706,111XX S EDBROOKE AVE,820,THEFT,$500 AND UNDER,STREET,FALSE,FALSE,531,5,9,49,6,1179184,1831046,2016,11/26/2016 03:48:19 PM,41.69167565,-87.61960767,"(41.691675647, -87.619607671)",11/19/2016,8:00:00,AM,11,19,2016
764,10758296,HZ521678,040XX W 26TH ST,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,FALSE,FALSE,1031,10,22,30,6,1150021,1886423,2016,11/26/2016 03:48:19 PM,41.84425276,-87.72494385,"(41.844252757, -87.724943845)",11/19/2016,12:30:00,PM,11,19,2016
765,10758299,HZ521611,030XX E CHELTENHAM PL,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,421,4,7,46,08B,1197918,1853594,2016,11/26/2016 03:48:19 PM,41.75310285,-87.55027056,"(41.75310285, -87.550270556)",11/19/2016,12:10:00,PM,11,19,2016
766,10758301,HZ521619,047XX N ELSTON AVE,820,THEFT,$500 AND UNDER,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1722,17,39,14,6,1146263,1930898,2016,11/26/2016 03:48:19 PM,41.96636907,-87.7376017,"(41.966369067, -87.7376017)",11/19/2016,11:14:00,AM,11,19,2016
767,10758302,HZ521597,047XX N WHIPPLE ST,810,THEFT,OVER $500,OTHER,FALSE,FALSE,1713,17,33,14,6,1155191,1931267,2016,11/26/2016 03:48:19 PM,41.96720659,-87.70476481,"(41.96720659, -87.704764807)",11/19/2016,2:30:00,AM,11,19,2016
768,10758306,HZ521703,047XX N ELSTON AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),FALSE,FALSE,1722,17,45,16,14,1146263,1930898,2016,11/26/2016 03:48:19 PM,41.96636907,-87.7376017,"(41.966369067, -87.7376017)",11/19/2016,12:00:00,PM,11,19,2016
769,10758309,HZ521725,018XX W TOUHY AVE,810,THEFT,OVER $500,RESIDENCE PORCH/HALLWAY,FALSE,FALSE,2424,24,49,1,6,1162674,1947865,2016,11/26/2016 03:48:19 PM,42.01259811,-87.67678285,"(42.012598106, -87.676782846)",11/19/2016,12:40:00,PM,11,19,2016
770,10758311,HZ521728,007XX S PLYMOUTH CT,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,123,1,2,32,6,1176172,1897073,2016,11/26/2016 03:48:19 PM,41.87292864,-87.62865386,"(41.872928643, -87.62865386)",11/19/2016,12:45:00,PM,11,19,2016
771,10758314,HZ521729,0000X N LA SALLE ST,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,122,1,42,32,11,1175135,1900412,2016,11/26/2016 03:48:19 PM,41.88211436,-87.63236101,"(41.882114362, -87.632361012)",11/19/2016,7:30:00,AM,11,19,2016
772,10758315,HZ521712,041XX W BERTEAU AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,FALSE,FALSE,1722,17,39,16,14,1147887,1927588,2016,11/26/2016 03:48:19 PM,41.95725504,-87.73171592,"(41.957255038, -87.731715919)",11/19/2016,12:01:00,AM,11,19,2016
773,10758316,HZ521682,052XX S KEDZIE AVE,820,THEFT,$500 AND UNDER,APARTMENT,FALSE,TRUE,923,9,14,63,6,1155934,1869724,2016,11/26/2016 03:48:19 PM,41.79831157,-87.70369311,"(41.798311572, -87.703693107)",11/19/2016,12:15:00,PM,11,19,2016
774,10758317,HZ521693,076XX S CICERO AVE,860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,TRUE,FALSE,833,8,13,65,6,1145727,1853720,2016,11/26/2016 03:48:19 PM,41.75459296,-87.74152854,"(41.754592961, -87.741528537)",11/19/2016,12:35:00,PM,11,19,2016
775,10758318,HZ521600,050XX S MAY ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,RESIDENCE,FALSE,FALSE,933,9,16,61,26,1169504,1871441,2016,11/26/2016 03:48:19 PM,41.80273967,-87.65387947,"(41.802739672, -87.653879468)",11/19/2016,11:10:00,AM,11,19,2016
776,10758320,HZ521636,106XX S PERRY AVE,484,BATTERY,PRO EMP HANDS NO/MIN INJURY,RESIDENCE,FALSE,FALSE,512,5,34,49,08B,1177482,1834509,2016,11/26/2016 03:48:19 PM,41.70121715,-87.62573471,"(41.701217148, -87.625734707)",11/19/2016,11:20:00,AM,11,19,2016
777,10758321,HZ521470,0000X W 87TH ST,860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,TRUE,FALSE,634,6,21,44,6,1176822,1847277,2016,11/26/2016 03:48:19 PM,41.73626912,-87.62776824,"(41.736269116, -87.627768243)",11/19/2016,9:24:00,AM,11,19,2016
778,10758322,HZ521402,113XX S WENTWORTH AVE,610,BURGLARY,FORCIBLE ENTRY,GROCERY FOOD STORE,FALSE,FALSE,522,5,34,49,5,1176957,1829931,2016,11/26/2016 03:48:19 PM,41.68866627,-87.62779438,"(41.688666268, -87.62779438)",11/19/2016,5:30:00,AM,11,19,2016
779,10758324,HZ521737,083XX S HOLLAND RD,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,622,6,21,44,6,1175640,1849717,2016,11/26/2016 03:48:19 PM,41.7429913,-87.63202582,"(41.742991296, -87.632025815)",11/19/2016,7:00:00,AM,11,19,2016
780,10758328,HZ521687,078XX S ESSEX AVE,320,ROBBERY,STRONGARM - NO WEAPON,STREET,FALSE,FALSE,421,4,7,43,3,1194221,1853407,2016,11/26/2016 03:48:19 PM,41.75268124,-87.56382448,"(41.752681244, -87.563824475)",11/19/2016,12:10:00,PM,11,19,2016
781,10758332,HZ521547,005XX S CENTRAL AVE,143A,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,APARTMENT,TRUE,FALSE,1522,15,29,25,15,1139141,1897023,2016,11/26/2016 03:48:19 PM,41.8735452,-87.76461446,"(41.873545204, -87.764614459)",11/19/2016,9:38:00,AM,11,19,2016
782,10758334,HZ521676,008XX N CICERO AVE,1330,CRIMINAL TRESPASS,TO LAND,GAS STATION,TRUE,FALSE,1111,11,37,25,26,1144207,1904963,2016,11/26/2016 03:48:19 PM,41.8952399,-87.74581479,"(41.895239896, -87.745814792)",11/19/2016,12:07:00,PM,11,19,2016
783,10758335,HZ521575,0000X W 120TH ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,FALSE,TRUE,522,5,9,53,08B,1177996,1825391,2016,11/26/2016 03:48:19 PM,41.67618441,-87.62412749,"(41.676184413, -87.62412749)",11/19/2016,10:50:00,AM,11,19,2016
784,10758338,HZ521396,123XX S LA SALLE ST,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,523,5,9,53,5,1177495,1823209,2016,11/26/2016 03:48:19 PM,41.67020797,-87.62602682,"(41.670207967, -87.626026818)",11/19/2016,7:10:00,AM,11,19,2016
785,10758339,HZ521671,107XX S FOREST AVE,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,FALSE,FALSE,513,5,9,49,3,1180150,1833853,2016,11/26/2016 03:48:19 PM,41.69935643,-87.61598546,"(41.699356426, -87.615985464)",11/19/2016,12:00:00,PM,11,19,2016
786,10758340,HZ521401,0000X E 102ND ST,486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,FALSE,TRUE,511,5,9,49,08B,1178600,1837360,2016,11/26/2016 03:48:19 PM,41.7090154,-87.62155471,"(41.709015404, -87.621554707)",11/19/2016,7:40:00,AM,11,19,2016
787,10758341,HZ521738,023XX S MICHIGAN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESTAURANT,FALSE,FALSE,131,1,2,33,11,1177577,1888873,2016,11/26/2016 03:48:19 PM,41.85039555,-87.62374433,"(41.850395553, -87.623744334)",11/19/2016,10:31:00,AM,11,19,2016
788,10758342,HZ521767,112XX S MICHIGAN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,DEPARTMENT STORE,FALSE,FALSE,531,5,9,49,14,1178802,1830533,2016,11/26/2016 03:48:19 PM,41.69027658,-87.62102174,"(41.690276578, -87.621021741)",11/19/2016,1:35:00,PM,11,19,2016
789,10758343,HZ521690,044XX W WASHINGTON BLVD,2014,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,TRUE,FALSE,1113,11,28,26,18,1146782,1900126,2016,11/26/2016 03:48:19 PM,41.88191785,-87.73648093,"(41.881917848, -87.736480932)",11/19/2016,12:23:00,PM,11,19,2016
790,10758345,HZ521764,028XX W BERWYN AVE,630,BURGLARY,ATTEMPT FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,2011,20,40,4,5,1156388,1935077,2016,11/26/2016 03:48:19 PM,41.97763725,-87.70026005,"(41.977637253, -87.700260045)",11/19/2016,9:45:00,AM,11,19,2016
791,10758346,HZ521776,041XX N LAVERGNE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,FALSE,FALSE,1624,16,45,15,14,1142272,1927122,2016,11/26/2016 03:48:19 PM,41.95608261,-87.75237024,"(41.956082609, -87.752370243)",11/19/2016,12:38:00,PM,11,19,2016
792,10758350,HZ521770,006XX E OAKWOOD BLVD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,214,2,4,38,7,1181088,1878807,2016,11/26/2016 03:48:19 PM,41.82269343,-87.61116911,"(41.822693427, -87.611169112)",11/19/2016,4:00:00,AM,11,19,2016
793,10758351,HZ521683,002XX E HURON ST,1330,CRIMINAL TRESPASS,TO LAND,HOSPITAL BUILDING/GROUNDS,TRUE,FALSE,1834,18,42,8,26,1178046,1905133,2016,11/26/2016 03:48:19 PM,41.89500328,-87.62152816,"(41.895003278, -87.62152816)",11/19/2016,12:00:00,PM,11,19,2016
794,10758353,HZ521586,047XX W WEST END AVE,820,THEFT,$500 AND UNDER,SIDEWALK,FALSE,FALSE,1113,11,28,25,6,1144728,1900559,2016,11/26/2016 03:48:19 PM,41.883145,-87.74401236,"(41.883145003, -87.744012355)",11/19/2016,11:05:00,AM,11,19,2016
795,10758354,HZ521496,006XX N PULASKI RD,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,VEHICLE NON-COMMERCIAL,FALSE,FALSE,1122,11,27,23,2,1149602,1904238,2016,11/26/2016 03:48:19 PM,41.89314734,-87.72601898,"(41.893147335, -87.72601898)",11/19/2016,9:30:00,AM,11,19,2016
796,10758355,HZ521544,009XX N AVERS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,ALLEY,FALSE,FALSE,1112,11,27,23,14,1150552,1905898,2016,11/26/2016 03:48:19 PM,41.89768404,-87.72248655,"(41.897684039, -87.722486551)",11/19/2016,10:20:00,AM,11,19,2016
797,10758356,HZ521465,002XX N KENNETH AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1113,11,28,26,08B,1146690,1900753,2016,11/26/2016 03:48:19 PM,41.88364016,-87.73680275,"(41.883640164, -87.736802754)",11/19/2016,9:30:00,AM,11,19,2016
798,10758358,HZ521801,022XX W BELMONT AVE,890,THEFT,FROM BUILDING,ATHLETIC CLUB,FALSE,FALSE,1921,19,32,5,6,1160779,1921211,2016,11/26/2016 03:48:19 PM,41.93949805,-87.68449831,"(41.939498047, -87.684498313)",11/19/2016,1:10:00,PM,11,19,2016
799,10758360,HZ521631,013XX S HARDING AVE,486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,TRUE,TRUE,1011,10,24,29,08B,1150261,1893497,2016,11/26/2016 03:48:19 PM,41.86366001,-87.72387882,"(41.863660013, -87.72387882)",11/19/2016,11:26:00,AM,11,19,2016
800,10758361,HZ521639,025XX N CLARK ST,1330,CRIMINAL TRESPASS,TO LAND,BANK,TRUE,FALSE,1935,19,43,7,26,1172200,1917554,2016,11/26/2016 03:48:19 PM,41.92921821,-87.64263139,"(41.929218212, -87.642631393)",11/19/2016,11:31:00,AM,11,19,2016
801,10758362,HZ521732,015XX E 55TH ST,1330,CRIMINAL TRESPASS,TO LAND,DRUG STORE,TRUE,FALSE,234,2,4,41,26,1187488,1868839,2016,11/26/2016 03:48:19 PM,41.79519055,-87.58800765,"(41.795190552, -87.588007653)",11/19/2016,1:00:00,PM,11,19,2016
802,10758367,HZ521807,099XX S LAFAYETTE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,511,5,9,49,14,1177682,1838998,2016,11/26/2016 03:48:19 PM,41.71353107,-87.62486715,"(41.713531074, -87.624867146)",11/19/2016,1:20:00,PM,11,19,2016
803,10758368,HZ521722,053XX S MARYLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,TRUE,233,2,5,41,14,1182813,1869847,2016,11/26/2016 03:48:19 PM,41.79806654,-87.60511941,"(41.798066536, -87.605119409)",11/19/2016,12:43:00,PM,11,19,2016
804,10758370,HZ521708,065XX S SACRAMENTO AVE,560,ASSAULT,SIMPLE,SIDEWALK,TRUE,FALSE,831,8,15,66,08A,1157509,1861091,2016,11/26/2016 03:48:19 PM,41.77458959,-87.69815112,"(41.774589594, -87.698151118)",11/19/2016,12:20:00,PM,11,19,2016
805,10758374,HZ521799,036XX W AUGUSTA BLVD,486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,FALSE,TRUE,1112,11,27,23,08B,1151766,1906421,2016,11/26/2016 03:48:19 PM,41.8990954,-87.71801386,"(41.899095398, -87.718013856)",11/19/2016,1:30:00,PM,11,19,2016
806,10758379,HZ521818,032XX W IRVING PARK RD,910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,FALSE,FALSE,1733,17,33,16,7,1154259,1926417,2016,11/26/2016 03:48:19 PM,41.95391659,-87.70832175,"(41.953916593, -87.708321746)",11/19/2016,2:00:00,PM,11,19,2016
807,10758381,HZ521824,002XX E 48TH ST,4625,OTHER OFFENSE,PAROLE VIOLATION,STREET,TRUE,FALSE,224,2,3,38,26,1178583,1873250,2016,11/26/2016 03:48:19 PM,41.80750196,-87.62052793,"(41.807501961, -87.620527934)",11/19/2016,2:22:00,PM,11,19,2016
808,10758383,HZ521783,010XX N ORLEANS ST,1330,CRIMINAL TRESPASS,TO LAND,RESTAURANT,TRUE,FALSE,1823,18,27,8,26,1173725,1907225,2016,11/26/2016 03:48:19 PM,41.90084111,-87.63733555,"(41.900841113, -87.637335551)",11/19/2016,1:30:00,PM,11,19,2016
809,10758385,HZ521804,014XX W MARQUETTE RD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,TRUE,FALSE,725,7,17,67,14,1167693,1860312,2016,11/26/2016 03:48:19 PM,41.77223945,-87.66084045,"(41.772239446, -87.660840449)",11/19/2016,1:44:00,PM,11,19,2016
810,10758388,HZ521648,053XX N MILWAUKEE AVE,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,RESTAURANT,FALSE,FALSE,1622,16,45,11,10,1137721,1934700,2016,11/26/2016 03:48:19 PM,41.97696077,-87.76891754,"(41.976960773, -87.76891754)",11/19/2016,11:10:00,AM,11,19,2016
811,10758389,HZ521809,020XX N WESTERN AVE,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1431,14,1,22,08A,1160037,1913514,2016,11/26/2016 03:48:19 PM,41.91839234,-87.68743848,"(41.918392337, -87.687438477)",11/19/2016,1:30:00,PM,11,19,2016
812,10758392,HZ521743,048XX W BELMONT AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,FALSE,FALSE,2521,25,31,19,14,1143595,1920839,2016,11/26/2016 03:48:19 PM,41.93881678,-87.74766435,"(41.938816778, -87.747664348)",11/19/2016,1:25:00,PM,11,19,2016
813,10758393,HZ521814,013XX W FULLERTON AVE,890,THEFT,FROM BUILDING,OTHER,FALSE,FALSE,1811,18,32,7,6,1167006,1916064,2016,11/26/2016 03:48:19 PM,41.9252428,-87.66176055,"(41.9252428, -87.661760547)",11/19/2016,2:00:00,PM,11,19,2016
814,10758394,HZ521763,031XX S STATE ST,460,BATTERY,SIMPLE,CTA BUS,FALSE,FALSE,211,2,3,35,08B,1176847,1884217,2016,11/26/2016 03:48:19 PM,41.83763567,-87.62656416,"(41.837635667, -87.626564161)",11/19/2016,1:21:00,PM,11,19,2016
815,10758395,HZ521829,001XX W MAPLE ST,560,ASSAULT,SIMPLE,APARTMENT,FALSE,FALSE,1824,18,43,8,08A,1174883,1907592,2016,11/26/2016 03:48:19 PM,41.90182232,-87.63307118,"(41.901822321, -87.633071176)",11/19/2016,2:00:00,PM,11,19,2016
816,10758396,HZ521794,089XX S EGGLESTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,TRUE,2223,22,21,71,14,1174866,1845586,2016,11/26/2016 03:48:19 PM,41.73167257,-87.63498459,"(41.73167257, -87.634984589)",11/19/2016,1:50:00,PM,11,19,2016
817,10758399,HZ521833,085XX S MARYLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,FALSE,FALSE,632,6,8,44,11,1183383,1848572,2016,11/26/2016 03:48:19 PM,41.73967262,-87.603691,"(41.739672624, -87.603691)",11/19/2016,12:00:00,PM,11,19,2016
818,10758404,HZ521812,101XX S CALUMET AVE,1330,CRIMINAL TRESPASS,TO LAND,RESIDENTIAL YARD (FRONT/BACK),FALSE,FALSE,511,5,9,49,26,1180367,1837897,2016,11/26/2016 03:48:19 PM,41.71044874,-87.61506741,"(41.71044874, -87.615067411)",11/19/2016,2:00:00,PM,11,19,2016
819,10758406,HZ521845,057XX N MAPLEWOOD AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,FALSE,FALSE,2011,20,40,2,5,1158296,1937990,2016,11/26/2016 03:48:19 PM,41.98559175,-87.69316334,"(41.985591749, -87.693163335)",11/19/2016,9:00:00,AM,11,19,2016
820,10758409,HZ521817,085XX S COTTAGE GROVE AVE,890,THEFT,FROM BUILDING,DEPARTMENT STORE,FALSE,FALSE,632,6,6,44,6,1183056,1848421,2016,11/26/2016 03:48:19 PM,41.73926587,-87.60489375,"(41.739265865, -87.604893749)",11/19/2016,12:00:00,PM,11,19,2016
